,WSUDAN,NSUDAN,KRT,ESUDAN,CSUDAN,,
2030-07-19 18:00:00,0.0545,0.301227273,0.615272727,0.286846154,0.273277778,,
2030-07-19 19:00:00,0.0681,0.336409091,0.608363636,0.326692308,0.251916667,,
2030-07-19 20:00:00,0.0879,0.362045455,0.573,0.370153846,0.256583333,,
2030-07-19 21:00:00,0.1132,0.392090909,0.528090909,0.412846154,0.301305556,,
2030-07-19 22:00:00,0.137,0.429409091,0.495090909,0.437384615,0.363805556,,
2030-07-19 23:00:00,0.151,0.468181818,0.455363636,0.443923077,0.431527778,,
2030-07-20 00:00:00,0.1558,0.509090909,0.413818182,0.444153846,0.487611111,,
2030-07-20 01:00:00,0.152,0.529454545,0.371363636,0.446769231,0.509833333,,
2030-07-20 02:00:00,0.157,0.519818182,0.355363636,0.455307692,0.515638889,,
2030-07-20 03:00:00,0.1718,0.476090909,0.359636364,0.468846154,0.491388889,,
2030-07-20 04:00:00,0.1767,0.453636364,0.524181818,0.496076923,0.538138889,,
2030-07-20 05:00:00,0.2504,0.484545455,0.650909091,0.529923077,0.611472222,,
2030-07-20 06:00:00,0.3736,0.436318182,0.612181818,0.489307692,0.618222222,,
2030-07-20 07:00:00,0.4582,0.339090909,0.496363636,0.425076923,0.599055556,,
2030-07-20 08:00:00,0.5024,0.232681818,0.355181818,0.368153846,0.564166667,,
2030-07-20 09:00:00,0.5072,0.157818182,0.244363636,0.322076923,0.519777778,,
2030-07-20 10:00:00,0.4839,0.115818182,0.164,0.281384615,0.448583333,,
2030-07-20 11:00:00,0.4379,0.096863636,0.105181818,0.244307692,0.35775,,
2030-07-20 12:00:00,0.3832,0.092681818,0.072545455,0.210846154,0.274305556,,
2030-07-20 13:00:00,0.3343,0.101454545,0.059363636,0.181076923,0.208944444,,
2030-07-20 14:00:00,0.2927,0.127727273,0.06,0.172769231,0.155666667,,
2030-07-20 15:00:00,0.2282,0.180090909,0.078909091,0.203076923,0.114611111,,
2030-07-20 16:00:00,0.1794,0.281272727,0.150545455,0.244307692,0.104138889,,
2030-07-20 17:00:00,0.1667,0.386090909,0.261090909,0.235307692,0.106611111,,
2030-07-20 18:00:00,0.1579,0.463636364,0.37,0.233384615,0.121138889,,
2030-07-20 19:00:00,0.1511,0.515,0.439545455,0.232461538,0.146277778,,
2030-07-20 20:00:00,0.151,0.540909091,0.454727273,0.224615385,0.185611111,,
2030-07-20 21:00:00,0.1602,0.545590909,0.448909091,0.267307692,0.227972222,,
2030-07-20 22:00:00,0.171,0.530954545,0.452727273,0.316615385,0.27075,,
2030-07-20 23:00:00,0.1741,0.505181818,0.466181818,0.345615385,0.317944444,,
2030-07-21 00:00:00,0.1704,0.4705,0.472454545,0.370846154,0.348527778,,
2030-07-21 01:00:00,0.1644,0.409909091,0.442727273,0.386307692,0.345472222,,
2030-07-21 02:00:00,0.1608,0.333318182,0.374545455,0.379461538,0.317222222,,
2030-07-21 03:00:00,0.1584,0.293136364,0.287909091,0.341384615,0.284305556,,
2030-07-21 04:00:00,0.1349,0.26,0.186818182,0.287230769,0.230944444,,
2030-07-21 05:00:00,0.2315,0.327136364,0.153090909,0.3,0.28325,,
2030-07-21 06:00:00,0.2833,0.352318182,0.084909091,0.248846154,0.237583333,,
2030-07-21 07:00:00,0.2663,0.324590909,0.045090909,0.245769231,0.157916667,,
2030-07-21 08:00:00,0.2095,0.298727273,0.061363636,0.243384615,0.1205,,
2030-07-21 09:00:00,0.1383,0.292863636,0.116181818,0.223153846,0.122527778,,
2030-07-21 10:00:00,0.0862,0.297363636,0.159545455,0.209230769,0.119888889,,
2030-07-21 11:00:00,0.0519,0.311727273,0.166090909,0.202153846,0.104416667,,
2030-07-21 12:00:00,0.0303,0.328681818,0.154181818,0.201923077,0.084083333,,
2030-07-21 13:00:00,0.0186,0.344318182,0.129454545,0.208461538,0.060277778,,
2030-07-21 14:00:00,0.0103,0.334954545,0.079636364,0.209,0.038333333,,
2030-07-21 15:00:00,0.0083,0.332590909,0.044727273,0.217230769,0.036972222,,
2030-07-21 16:00:00,0.0109,0.384363636,0.033,0.231153846,0.075361111,,
2030-07-21 17:00:00,0.0167,0.440590909,0.026181818,0.213923077,0.104305556,,
2030-07-21 18:00:00,0.028,0.464772727,0.082181818,0.229,0.106222222,,
2030-07-21 19:00:00,0.0476,0.491954545,0.179272727,0.263615385,0.110138889,,
2030-07-21 20:00:00,0.0869,0.528545455,0.253363636,0.316923077,0.136722222,,
2030-07-21 21:00:00,0.1479,0.548045455,0.287090909,0.405153846,0.180888889,,
2030-07-21 22:00:00,0.2042,0.550136364,0.306,0.461076923,0.231083333,,
2030-07-21 23:00:00,0.2447,0.538136364,0.322454545,0.469538462,0.271361111,,
2030-07-22 00:00:00,0.2717,0.508136364,0.295181818,0.467,0.277555556,,
2030-07-22 01:00:00,0.2802,0.4635,0.229454545,0.464615385,0.265138889,,
2030-07-22 02:00:00,0.2728,0.397636364,0.172727273,0.444230769,0.267722222,,
2030-07-22 03:00:00,0.2518,0.338772727,0.145090909,0.398538462,0.29125,,
2030-07-22 04:00:00,0.2061,0.215227273,0.098363636,0.337538462,0.253027778,,
2030-07-22 05:00:00,0.1686,0.304045455,0.07,0.313692308,0.253805556,,
2030-07-22 06:00:00,0.1895,0.487727273,0.077363636,0.272384615,0.309083333,,
2030-07-22 07:00:00,0.1653,0.441590909,0.082545455,0.237230769,0.287555556,,
2030-07-22 08:00:00,0.1193,0.38,0.075090909,0.204692308,0.23825,,
2030-07-22 09:00:00,0.0813,0.336636364,0.064727273,0.174615385,0.181527778,,
2030-07-22 10:00:00,0.0628,0.311090909,0.055818182,0.155307692,0.136555556,,
2030-07-22 11:00:00,0.0592,0.298772727,0.048818182,0.140615385,0.104833333,,
2030-07-22 12:00:00,0.0636,0.293363636,0.043,0.133230769,0.078833333,,
2030-07-22 13:00:00,0.075,0.291727273,0.036636364,0.137923077,0.057888889,,
2030-07-22 14:00:00,0.0973,0.308590909,0.026818182,0.159,0.048444444,,
2030-07-22 15:00:00,0.1661,0.360863636,0.026636364,0.229846154,0.08625,,
2030-07-22 16:00:00,0.3211,0.466909091,0.062545455,0.317230769,0.212166667,,
2030-07-22 17:00:00,0.4339,0.539136364,0.115181818,0.312384615,0.334805556,,
2030-07-22 18:00:00,0.4853,0.541772727,0.171363636,0.252384615,0.420611111,,
2030-07-22 19:00:00,0.5034,0.542181818,0.224545455,0.216615385,0.481638889,,
2030-07-22 20:00:00,0.5056,0.537818182,0.271636364,0.230538462,0.531361111,,
2030-07-22 21:00:00,0.495,0.505863636,0.288727273,0.276846154,0.571833333,,
2030-07-22 22:00:00,0.479,0.464863636,0.275727273,0.326461538,0.598777778,,
2030-07-22 23:00:00,0.4609,0.420136364,0.253818182,0.362230769,0.623111111,,
2030-07-23 00:00:00,0.4524,0.3735,0.232363636,0.385769231,0.647333333,,
2030-07-23 01:00:00,0.4522,0.3205,0.200454545,0.418769231,0.648,,
2030-07-23 02:00:00,0.4511,0.266090909,0.155363636,0.438230769,0.641583333,,
2030-07-23 03:00:00,0.4479,0.231636364,0.123,0.423076923,0.616222222,,
2030-07-23 04:00:00,0.3936,0.168909091,0.097090909,0.426,0.612027778,,
2030-07-23 05:00:00,0.4245,0.234636364,0.111090909,0.466692308,0.733972222,,
2030-07-23 06:00:00,0.5506,0.305409091,0.150090909,0.435769231,0.77675,,
2030-07-23 07:00:00,0.5547,0.212545455,0.165090909,0.382307692,0.7715,,
2030-07-23 08:00:00,0.5015,0.124181818,0.140909091,0.326923077,0.744888889,,
2030-07-23 09:00:00,0.4408,0.070727273,0.117818182,0.289076923,0.712111111,,
2030-07-23 10:00:00,0.3868,0.050318182,0.108909091,0.270076923,0.669,,
2030-07-23 11:00:00,0.3357,0.046136364,0.109818182,0.262076923,0.618027778,,
2030-07-23 12:00:00,0.2861,0.051590909,0.112363636,0.257307692,0.573833333,,
2030-07-23 13:00:00,0.2503,0.066227273,0.119909091,0.256076923,0.547944444,,
2030-07-23 14:00:00,0.2444,0.089590909,0.154363636,0.258769231,0.538416667,,
2030-07-23 15:00:00,0.2831,0.138272727,0.247272727,0.285384615,0.546972222,,
2030-07-23 16:00:00,0.4051,0.235636364,0.389818182,0.308615385,0.569111111,,
2030-07-23 17:00:00,0.5006,0.321363636,0.477181818,0.313846154,0.570388889,,
2030-07-23 18:00:00,0.5344,0.370636364,0.504,0.338538462,0.557277778,,
2030-07-23 19:00:00,0.5438,0.396590909,0.502,0.374692308,0.546972222,,
2030-07-23 20:00:00,0.5428,0.410454545,0.500454545,0.393384615,0.551277778,,
2030-07-23 21:00:00,0.537,0.408318182,0.491545455,0.409846154,0.549166667,,
2030-07-23 22:00:00,0.5201,0.383363636,0.475181818,0.434769231,0.544916667,,
2030-07-23 23:00:00,0.5084,0.342,0.449181818,0.459692308,0.530027778,,
2030-07-24 00:00:00,0.4952,0.294909091,0.431181818,0.467923077,0.504694444,,
2030-07-24 01:00:00,0.4797,0.252363636,0.408545455,0.466615385,0.482694444,,
2030-07-24 02:00:00,0.4473,0.222454545,0.394272727,0.471,0.47275,,
2030-07-24 03:00:00,0.4066,0.202954545,0.373181818,0.482461538,0.447916667,,
2030-07-24 04:00:00,0.3592,0.175227273,0.374727273,0.510615385,0.485944444,,
2030-07-24 05:00:00,0.4041,0.119227273,0.453545455,0.524076923,0.606,,
2030-07-24 06:00:00,0.5502,0.111772727,0.459727273,0.478307692,0.641638889,,
2030-07-24 07:00:00,0.5167,0.083772727,0.355909091,0.417076923,0.605666667,,
2030-07-24 08:00:00,0.3783,0.063772727,0.236363636,0.362538462,0.537277778,,
2030-07-24 09:00:00,0.2292,0.057363636,0.148545455,0.313153846,0.44525,,
2030-07-24 10:00:00,0.135,0.060272727,0.092090909,0.270153846,0.343722222,,
2030-07-24 11:00:00,0.0887,0.068772727,0.055272727,0.234307692,0.244194444,,
2030-07-24 12:00:00,0.0666,0.078954545,0.034181818,0.204076923,0.172416667,,
2030-07-24 13:00:00,0.0588,0.088681818,0.030909091,0.188230769,0.160472222,,
2030-07-24 14:00:00,0.0618,0.101909091,0.050363636,0.189615385,0.255333333,,
2030-07-24 15:00:00,0.0874,0.129818182,0.147454545,0.208769231,0.447666667,,
2030-07-24 16:00:00,0.1797,0.215590909,0.336454545,0.266,0.564555556,,
2030-07-24 17:00:00,0.294,0.317272727,0.406090909,0.306307692,0.574055556,,
2030-07-24 18:00:00,0.3691,0.391818182,0.364727273,0.315153846,0.554083333,,
2030-07-24 19:00:00,0.413,0.425272727,0.290545455,0.306230769,0.536888889,,
2030-07-24 20:00:00,0.4454,0.446590909,0.294909091,0.300846154,0.517416667,,
2030-07-24 21:00:00,0.4705,0.456636364,0.390727273,0.318538462,0.487,,
2030-07-24 22:00:00,0.483,0.448136364,0.546636364,0.346769231,0.453444444,,
2030-07-24 23:00:00,0.4757,0.42,0.636,0.368153846,0.437361111,,
2030-07-25 00:00:00,0.4572,0.382363636,0.648818182,0.389692308,0.437833333,,
2030-07-25 01:00:00,0.4346,0.352227273,0.622,0.389923077,0.43975,,
2030-07-25 02:00:00,0.4031,0.3365,0.571272727,0.374538462,0.438583333,,
2030-07-25 03:00:00,0.3733,0.339227273,0.514090909,0.381538462,0.428805556,,
2030-07-25 04:00:00,0.3136,0.3395,0.625636364,0.424384615,0.409527778,,
2030-07-25 05:00:00,0.2681,0.274954545,0.732363636,0.461692308,0.454166667,,
2030-07-25 06:00:00,0.2688,0.244818182,0.667545455,0.449230769,0.446833333,,
2030-07-25 07:00:00,0.233,0.199818182,0.485818182,0.407,0.382972222,,
2030-07-25 08:00:00,0.1559,0.152318182,0.284272727,0.332769231,0.302472222,,
2030-07-25 09:00:00,0.084,0.128181818,0.150181818,0.243153846,0.211666667,,
2030-07-25 10:00:00,0.0407,0.1145,0.069636364,0.175538462,0.135333333,,
2030-07-25 11:00:00,0.0156,0.111954545,0.027636364,0.152538462,0.107388889,,
2030-07-25 12:00:00,0.0048,0.118227273,0.012272727,0.151076923,0.110916667,,
2030-07-25 13:00:00,0.0041,0.134090909,0.010545455,0.159692308,0.141027778,,
2030-07-25 14:00:00,0.0197,0.158090909,0.024454545,0.188230769,0.221305556,,
2030-07-25 15:00:00,0.0772,0.205590909,0.112909091,0.269384615,0.327527778,,
2030-07-25 16:00:00,0.1641,0.325045455,0.315454545,0.392538462,0.378027778,,
2030-07-25 17:00:00,0.2348,0.425590909,0.486818182,0.457923077,0.352583333,,
2030-07-25 18:00:00,0.2736,0.463363636,0.577181818,0.468,0.290305556,,
2030-07-25 19:00:00,0.2839,0.468409091,0.607272727,0.456846154,0.224916667,,
2030-07-25 20:00:00,0.2667,0.455590909,0.577,0.444538462,0.190722222,,
2030-07-25 21:00:00,0.2289,0.433227273,0.550818182,0.450230769,0.188888889,,
2030-07-25 22:00:00,0.1855,0.409227273,0.559272727,0.472769231,0.1955,,
2030-07-25 23:00:00,0.1433,0.386863636,0.558,0.492230769,0.19775,,
2030-07-26 00:00:00,0.1269,0.353954545,0.528090909,0.503307692,0.191444444,,
2030-07-26 01:00:00,0.1273,0.321409091,0.488545455,0.510846154,0.181833333,,
2030-07-26 02:00:00,0.1451,0.292590909,0.436272727,0.523692308,0.179472222,,
2030-07-26 03:00:00,0.1669,0.267409091,0.360181818,0.535153846,0.194472222,,
2030-07-26 04:00:00,0.146,0.229590909,0.302818182,0.552461538,0.189194444,,
2030-07-26 05:00:00,0.1608,0.209227273,0.371818182,0.541769231,0.30275,,
2030-07-26 06:00:00,0.1873,0.276090909,0.378,0.472846154,0.401861111,,
2030-07-26 07:00:00,0.147,0.264409091,0.339,0.351615385,0.37825,,
2030-07-26 08:00:00,0.1038,0.238409091,0.255636364,0.245307692,0.276805556,,
2030-07-26 09:00:00,0.0824,0.225909091,0.192454545,0.181538462,0.162277778,,
2030-07-26 10:00:00,0.0711,0.227363636,0.19,0.151769231,0.092138889,,
2030-07-26 11:00:00,0.0627,0.2315,0.213090909,0.144692308,0.066222222,,
2030-07-26 12:00:00,0.0527,0.237,0.276454545,0.157923077,0.068361111,,
2030-07-26 13:00:00,0.0453,0.254954545,0.406818182,0.185307692,0.090722222,,
2030-07-26 14:00:00,0.049,0.288954545,0.546454545,0.240769231,0.123027778,,
2030-07-26 15:00:00,0.0819,0.345227273,0.688272727,0.340538462,0.136,,
2030-07-26 16:00:00,0.1381,0.425545455,0.758363636,0.423846154,0.126777778,,
2030-07-26 17:00:00,0.1617,0.4975,0.771363636,0.461384615,0.104194444,,
2030-07-26 18:00:00,0.159,0.547409091,0.751909091,0.479538462,0.089444444,,
2030-07-26 19:00:00,0.1576,0.572227273,0.711727273,0.482923077,0.101583333,,
2030-07-26 20:00:00,0.1612,0.570636364,0.650454545,0.476076923,0.142,,
2030-07-26 21:00:00,0.171,0.548954545,0.610545455,0.466230769,0.191111111,,
2030-07-26 22:00:00,0.1747,0.527681818,0.579636364,0.461615385,0.251166667,,
2030-07-26 23:00:00,0.1677,0.503863636,0.532181818,0.463384615,0.323861111,,
2030-07-27 00:00:00,0.1561,0.467909091,0.434090909,0.466769231,0.374444444,,
2030-07-27 01:00:00,0.1502,0.430954545,0.317090909,0.474307692,0.403,,
2030-07-27 02:00:00,0.1598,0.411181818,0.249909091,0.487923077,0.422416667,,
2030-07-27 03:00:00,0.1665,0.405863636,0.211363636,0.498538462,0.415916667,,
2030-07-27 04:00:00,0.151,0.463590909,0.218818182,0.537538462,0.405222222,,
2030-07-27 05:00:00,0.2954,0.497863636,0.347090909,0.627615385,0.518333333,,
2030-07-27 06:00:00,0.3134,0.449954545,0.362454545,0.648769231,0.554777778,,
2030-07-27 07:00:00,0.2407,0.353954545,0.263,0.625307692,0.49725,,
2030-07-27 08:00:00,0.175,0.287227273,0.169363636,0.567153846,0.411944444,,
2030-07-27 09:00:00,0.1284,0.244954545,0.110636364,0.494307692,0.337055556,,
2030-07-27 10:00:00,0.0956,0.207227273,0.078818182,0.424384615,0.277944444,,
2030-07-27 11:00:00,0.0734,0.174045455,0.053636364,0.346846154,0.22975,,
2030-07-27 12:00:00,0.061,0.152227273,0.026636364,0.276,0.191055556,,
2030-07-27 13:00:00,0.0597,0.141590909,0.018090909,0.217538462,0.168277778,,
2030-07-27 14:00:00,0.0745,0.141136364,0.058727273,0.194923077,0.166416667,,
2030-07-27 15:00:00,0.1155,0.168909091,0.225363636,0.210846154,0.199944444,,
2030-07-27 16:00:00,0.1792,0.238181818,0.436909091,0.232076923,0.261722222,,
2030-07-27 17:00:00,0.2261,0.289545455,0.531181818,0.246846154,0.298972222,,
2030-07-27 18:00:00,0.2482,0.324045455,0.564454545,0.267307692,0.309527778,,
2030-07-27 19:00:00,0.2672,0.364681818,0.577727273,0.306384615,0.309555556,,
2030-07-27 20:00:00,0.2842,0.414909091,0.604454545,0.358538462,0.327138889,,
2030-07-27 21:00:00,0.2886,0.456772727,0.643090909,0.390153846,0.357055556,,
2030-07-27 22:00:00,0.2834,0.469636364,0.665727273,0.382846154,0.383416667,,
2030-07-27 23:00:00,0.2753,0.450090909,0.609727273,0.355230769,0.384944444,,
2030-07-28 00:00:00,0.2702,0.409181818,0.520363636,0.333307692,0.381055556,,
2030-07-28 01:00:00,0.2988,0.384318182,0.464181818,0.319076923,0.381138889,,
2030-07-28 02:00:00,0.3219,0.393363636,0.449909091,0.321461538,0.379361111,,
2030-07-28 03:00:00,0.3353,0.410363636,0.479909091,0.387307692,0.386805556,,
2030-07-28 04:00:00,0.3688,0.413909091,0.676090909,0.449230769,0.426694444,,
2030-07-28 05:00:00,0.5058,0.353863636,0.825545455,0.502,0.560083333,,
2030-07-28 06:00:00,0.5896,0.313863636,0.769090909,0.461153846,0.629555556,,
2030-07-28 07:00:00,0.5782,0.312727273,0.654909091,0.369,0.582166667,,
2030-07-28 08:00:00,0.5193,0.323545455,0.531,0.276692308,0.506916667,,
2030-07-28 09:00:00,0.4405,0.330636364,0.400727273,0.210769231,0.429166667,,
2030-07-28 10:00:00,0.3645,0.325454545,0.292909091,0.167846154,0.357194444,,
2030-07-28 11:00:00,0.2995,0.317681818,0.231818182,0.154692308,0.307138889,,
2030-07-28 12:00:00,0.2503,0.335772727,0.235363636,0.157384615,0.277194444,,
2030-07-28 13:00:00,0.2195,0.363136364,0.296636364,0.159692308,0.256361111,,
2030-07-28 14:00:00,0.2012,0.391772727,0.415,0.160923077,0.229277778,,
2030-07-28 15:00:00,0.2034,0.417636364,0.550181818,0.16,0.200222222,,
2030-07-28 16:00:00,0.2573,0.447727273,0.619363636,0.167384615,0.193944444,,
2030-07-28 17:00:00,0.3006,0.475636364,0.618545455,0.177615385,0.195722222,,
2030-07-28 18:00:00,0.3067,0.492818182,0.595727273,0.193538462,0.199555556,,
2030-07-28 19:00:00,0.2975,0.502909091,0.587909091,0.224538462,0.210305556,,
2030-07-28 20:00:00,0.29,0.497954545,0.568,0.276230769,0.224083333,,
2030-07-28 21:00:00,0.2922,0.482318182,0.532181818,0.324076923,0.242333333,,
2030-07-28 22:00:00,0.2866,0.465863636,0.476,0.356846154,0.259805556,,
2030-07-28 23:00:00,0.2802,0.442954545,0.421454545,0.386307692,0.278083333,,
2030-07-29 00:00:00,0.2812,0.410818182,0.345,0.404307692,0.292055556,,
2030-07-29 01:00:00,0.289,0.373227273,0.282,0.407615385,0.298194444,,
2030-07-29 02:00:00,0.294,0.328590909,0.246181818,0.402461538,0.305888889,,
2030-07-29 03:00:00,0.276,0.284090909,0.228090909,0.402769231,0.306694444,,
2030-07-29 04:00:00,0.2722,0.266272727,0.282,0.427153846,0.302638889,,
2030-07-29 05:00:00,0.3268,0.247318182,0.345363636,0.432923077,0.368083333,,
2030-07-29 06:00:00,0.3742,0.224181818,0.336909091,0.391615385,0.395277778,,
2030-07-29 07:00:00,0.2854,0.240454545,0.300272727,0.342384615,0.360083333,,
2030-07-29 08:00:00,0.1614,0.288227273,0.279272727,0.291230769,0.332388889,,
2030-07-29 09:00:00,0.101,0.308909091,0.292545455,0.252846154,0.325805556,,
2030-07-29 10:00:00,0.0837,0.297954545,0.288272727,0.225153846,0.333472222,,
2030-07-29 11:00:00,0.0882,0.278045455,0.250909091,0.203153846,0.339361111,,
2030-07-29 12:00:00,0.1067,0.257181818,0.216545455,0.183,0.329277778,,
2030-07-29 13:00:00,0.1234,0.239090909,0.195545455,0.166,0.30725,,
2030-07-29 14:00:00,0.1382,0.233136364,0.183454545,0.156846154,0.276861111,,
2030-07-29 15:00:00,0.1535,0.230045455,0.163727273,0.166,0.220194444,,
2030-07-29 16:00:00,0.196,0.230272727,0.146272727,0.198076923,0.192583333,,
2030-07-29 17:00:00,0.241,0.228045455,0.151636364,0.237769231,0.187333333,,
2030-07-29 18:00:00,0.2579,0.223636364,0.182090909,0.270692308,0.190333333,,
2030-07-29 19:00:00,0.2602,0.217090909,0.222,0.291307692,0.199027778,,
2030-07-29 20:00:00,0.2624,0.211545455,0.243727273,0.298384615,0.214333333,,
2030-07-29 21:00:00,0.2599,0.210409091,0.242818182,0.286384615,0.230388889,,
2030-07-29 22:00:00,0.251,0.210590909,0.225909091,0.288461538,0.240694444,,
2030-07-29 23:00:00,0.241,0.211590909,0.203090909,0.317307692,0.246416667,,
2030-07-30 00:00:00,0.2309,0.208454545,0.179454545,0.345230769,0.247888889,,
2030-07-30 01:00:00,0.2163,0.195272727,0.153909091,0.351769231,0.246666667,,
2030-07-30 02:00:00,0.1968,0.174318182,0.140545455,0.343384615,0.253861111,,
2030-07-30 03:00:00,0.1781,0.152863636,0.144272727,0.332153846,0.257972222,,
2030-07-30 04:00:00,0.1513,0.180909091,0.188818182,0.342846154,0.213694444,,
2030-07-30 05:00:00,0.2199,0.185090909,0.354454545,0.355846154,0.252777778,,
2030-07-30 06:00:00,0.2849,0.134272727,0.332181818,0.345615385,0.320333333,,
2030-07-30 07:00:00,0.2836,0.092863636,0.265272727,0.306384615,0.343555556,,
2030-07-30 08:00:00,0.2857,0.065045455,0.221545455,0.279076923,0.356138889,,
2030-07-30 09:00:00,0.2975,0.047818182,0.187181818,0.268692308,0.347472222,,
2030-07-30 10:00:00,0.3024,0.041590909,0.156181818,0.257538462,0.325555556,,
2030-07-30 11:00:00,0.297,0.044636364,0.132454545,0.236692308,0.294666667,,
2030-07-30 12:00:00,0.2828,0.050363636,0.113181818,0.210846154,0.254333333,,
2030-07-30 13:00:00,0.2572,0.054409091,0.101909091,0.188769231,0.205916667,,
2030-07-30 14:00:00,0.2207,0.058,0.105727273,0.167923077,0.148583333,,
2030-07-30 15:00:00,0.1669,0.062227273,0.131818182,0.168230769,0.10375,,
2030-07-30 16:00:00,0.1532,0.085545455,0.196454545,0.205692308,0.094,,
2030-07-30 17:00:00,0.1594,0.120818182,0.256454545,0.261153846,0.099972222,,
2030-07-30 18:00:00,0.1648,0.138363636,0.281363636,0.315769231,0.114111111,,
2030-07-30 19:00:00,0.1679,0.147590909,0.274363636,0.366615385,0.120277778,,
2030-07-30 20:00:00,0.1657,0.155045455,0.250181818,0.405076923,0.117027778,,
2030-07-30 21:00:00,0.1572,0.155409091,0.233727273,0.425692308,0.108222222,,
2030-07-30 22:00:00,0.1405,0.158363636,0.241636364,0.433307692,0.102222222,,
2030-07-30 23:00:00,0.1198,0.166409091,0.251272727,0.430153846,0.104416667,,
2030-07-31 00:00:00,0.1011,0.172636364,0.260181818,0.423461538,0.117916667,,
2030-07-31 01:00:00,0.0914,0.171863636,0.265636364,0.426538462,0.144388889,,
2030-07-31 02:00:00,0.0915,0.159590909,0.266,0.448307692,0.17025,,
2030-07-31 03:00:00,0.0999,0.138727273,0.264454545,0.474153846,0.193055556,,
2030-07-31 04:00:00,0.0892,0.153863636,0.228090909,0.515230769,0.173361111,,
2030-07-31 05:00:00,0.0661,0.247181818,0.385818182,0.541153846,0.174972222,,
2030-07-31 06:00:00,0.157,0.257318182,0.493818182,0.556538462,0.270972222,,
2030-07-31 07:00:00,0.2145,0.208727273,0.429363636,0.547538462,0.310527778,,
2030-07-31 08:00:00,0.2039,0.157863636,0.313818182,0.518230769,0.311555556,,
2030-07-31 09:00:00,0.1802,0.125727273,0.224636364,0.461230769,0.294166667,,
2030-07-31 10:00:00,0.1731,0.107090909,0.178818182,0.416,0.269416667,,
2030-07-31 11:00:00,0.1734,0.093363636,0.177,0.396538462,0.262583333,,
2030-07-31 12:00:00,0.1674,0.077045455,0.198909091,0.384230769,0.283694444,,
2030-07-31 13:00:00,0.1585,0.063227273,0.162,0.371153846,0.302527778,,
2030-07-31 14:00:00,0.1461,0.068318182,0.098363636,0.357461538,0.26775,,
2030-07-31 15:00:00,0.1261,0.099409091,0.061181818,0.364461538,0.21225,,
2030-07-31 16:00:00,0.1339,0.159954545,0.036818182,0.398461538,0.213694444,,
2030-07-31 17:00:00,0.1507,0.242954545,0.058818182,0.41,0.22225,,
2030-07-31 18:00:00,0.1631,0.308590909,0.129909091,0.406846154,0.226388889,,
2030-07-31 19:00:00,0.1742,0.357863636,0.155,0.404230769,0.21225,,
2030-07-31 20:00:00,0.1873,0.405090909,0.142,0.410846154,0.204666667,,
2030-07-31 21:00:00,0.1937,0.460863636,0.223090909,0.426307692,0.225222222,,
2030-07-31 22:00:00,0.1902,0.504636364,0.360818182,0.430538462,0.250194444,,
2030-07-31 23:00:00,0.1775,0.528090909,0.425545455,0.426846154,0.266416667,,
2030-08-01 00:00:00,0.1716,0.5295,0.429272727,0.439,0.27275,,
2030-08-01 01:00:00,0.1745,0.512909091,0.417181818,0.453461538,0.279305556,,
2030-08-01 02:00:00,0.188,0.478909091,0.396454545,0.470692308,0.290222222,,
2030-08-01 03:00:00,0.2048,0.453772727,0.359181818,0.500461538,0.304861111,,
2030-08-01 04:00:00,0.2055,0.499727273,0.314909091,0.530615385,0.320694444,,
2030-08-01 05:00:00,0.1996,0.618454545,0.386818182,0.571076923,0.384555556,,
2030-08-01 06:00:00,0.2742,0.649818182,0.408545455,0.591538462,0.482583333,,
2030-08-01 07:00:00,0.3728,0.609409091,0.308181818,0.523461538,0.50475,,
2030-08-01 08:00:00,0.4243,0.541136364,0.213636364,0.419692308,0.470861111,,
2030-08-01 09:00:00,0.4415,0.463636364,0.202181818,0.352,0.428333333,,
2030-08-01 10:00:00,0.4408,0.392818182,0.279818182,0.299692308,0.401194444,,
2030-08-01 11:00:00,0.4104,0.325090909,0.383090909,0.265461538,0.391777778,,
2030-08-01 12:00:00,0.3503,0.264363636,0.435454545,0.258307692,0.380305556,,
2030-08-01 13:00:00,0.2742,0.225409091,0.429,0.273923077,0.355805556,,
2030-08-01 14:00:00,0.1847,0.218227273,0.382,0.317307692,0.306,,
2030-08-01 15:00:00,0.1259,0.253363636,0.31,0.382846154,0.271305556,,
2030-08-01 16:00:00,0.128,0.313363636,0.283727273,0.432538462,0.284,,
2030-08-01 17:00:00,0.1417,0.308136364,0.277090909,0.438769231,0.292805556,,
2030-08-01 18:00:00,0.1629,0.283318182,0.280545455,0.414846154,0.299777778,,
2030-08-01 19:00:00,0.2052,0.275727273,0.291454545,0.404615385,0.318638889,,
2030-08-01 20:00:00,0.2305,0.296727273,0.303272727,0.422307692,0.335944444,,
2030-08-01 21:00:00,0.2603,0.332181818,0.306636364,0.430538462,0.349861111,,
2030-08-01 22:00:00,0.2932,0.377181818,0.293363636,0.419769231,0.369111111,,
2030-08-01 23:00:00,0.2973,0.385772727,0.316727273,0.417153846,0.373361111,,
2030-08-02 00:00:00,0.2859,0.380090909,0.366090909,0.422,0.370138889,,
2030-08-02 01:00:00,0.268,0.362545455,0.365818182,0.429461538,0.382388889,,
2030-08-02 02:00:00,0.2937,0.331545455,0.269,0.440923077,0.395888889,,
2030-08-02 03:00:00,0.3232,0.302545455,0.184909091,0.458307692,0.391972222,,
