,WSUDAN,NSUDAN,KRT,ESUDAN,CSUDAN
2015-02-24 20:00:00,-1197486.881,-234082.272,-756168.06,-575898.8922,-895938.8455
2015-02-24 21:00:00,-983447.3027,-192242.2556,-621010.0929,-472962.3525,-735798.158
2015-02-24 22:00:00,-902358.1883,-176391.1224,-569805.358,-433964.7385,-675128.6938
2015-02-24 23:00:00,-846726.6261,-165516.379,-534676.1126,-407210.2449,-633506.127
2015-02-25 00:00:00,-825983.0709,-161461.4715,-521577.3353,-397234.1937,-617986.1599
2015-02-25 01:00:00,-845784.0728,-165332.1306,-534080.9256,-406756.9495,-632800.925
2015-02-25 02:00:00,-899529.298,-175838.1367,-568019.0198,-432604.2603,-673012.1672
2015-02-25 03:00:00,-977789.522,-191136.2843,-617437.4166,-470241.3961,-731565.105
2015-02-25 04:00:00,-1062651.311,-207724.8921,-671024.4538,-511053.3756,-795057.2184
2015-02-25 05:00:00,-1139968.981,-222838.7914,-719847.6635,-548237.2159,-852904.9542
2015-02-25 06:00:00,-1198429.434,-234266.5204,-756763.2471,-576352.1877,-896644.0475
2015-02-25 07:00:00,-1235200.086,-241454.3719,-779982.5353,-594036.0374,-924155.2098
2015-02-25 08:00:00,-1250285.861,-244403.3081,-789508.6362,-601291.1322,-935442.1238
2015-02-25 09:00:00,-1248403.215,-244035.2924,-788319.8161,-600385.7248,-934033.5612
2015-02-25 10:00:00,-1238977.683,-242192.8086,-782367.9455,-595852.77,-926981.5415
2015-02-25 11:00:00,-1232369.966,-240901.1457,-778195.4201,-592674.9674,-922037.7627
2015-02-25 12:00:00,-1234264.916,-241271.5667,-779392.0103,-593586.2925,-923455.5316
2015-02-25 13:00:00,-1247455.74,-243850.0819,-787721.521,-599930.0622,-933324.6767
2015-02-25 14:00:00,-1267266.586,-247722.6653,-800231.3273,-609457.5521,-948146.8068
2015-02-25 15:00:00,-1284235.006,-251039.6171,-810946.2483,-617618.0544,-960842.2835
2015-02-25 16:00:00,-1396443.145,-272973.8332,-881801.4801,-671581.5206,-1044794.46
2015-02-25 17:00:00,-1621794.593,-317025.0707,-1024102.469,-779958.1978,-1213398.492
2015-02-25 18:00:00,-1705713.828,-333429.4301,-1077094.319,-820316.8818,-1276185.403
2015-02-25 19:00:00,-1517129.341,-296565.3226,-958010.2875,-729622.279,-1135089.772
2015-02-25 20:00:00,-1184286.213,-231501.8326,-747832.3332,-569550.3883,-886062.3354
2015-02-25 21:00:00,-969304.0815,-189477.5678,-612079.1791,-466160.5532,-725216.446
2015-02-25 22:00:00,-890100.0736,-173994.9313,-562064.8183,-428069.5302,-665957.3857
2015-02-25 23:00:00,-834468.5114,-163120.188,-526935.5729,-401315.0366,-624334.8189
2015-02-26 00:00:00,-813724.9562,-159065.2805,-513836.7956,-391338.9853,-608814.8518
2015-02-26 01:00:00,-832583.4048,-162751.6912,-525745.1988,-400408.4456,-622924.415
2015-02-26 02:00:00,-886328.63,-173257.6973,-559683.293,-426255.7565,-663135.6572
2015-02-26 03:00:00,-963646.3008,-188371.5965,-608506.5027,-463439.5968,-720983.3929
2015-02-26 04:00:00,-1049450.643,-205144.4527,-662688.727,-504704.8717,-785180.7083
2015-02-26 05:00:00,-1125825.76,-220074.1036,-710916.7496,-541435.4165,-842323.2421
2015-02-26 06:00:00,-1184286.213,-231501.8326,-747832.3332,-569550.3883,-886062.3354
2015-02-26 07:00:00,-1221059.326,-238690.1652,-771053.1754,-587235.4216,-913575.3391
2015-02-26 08:00:00,-1236147.562,-241639.5824,-780580.8304,-594491.7,-924864.0943
2015-02-26 09:00:00,-1233317.441,-241086.3562,-778793.7152,-593130.63,-922746.6472
2015-02-26 10:00:00,-1223886.986,-239242.9103,-772838.7366,-588595.3081,-915690.945
2015-02-26 11:00:00,-1217286.652,-237952.6906,-768670.8732,-585421.0562,-910752.6899
2015-02-26 12:00:00,-1220115.542,-238505.6762,-770457.2114,-586781.5344,-912869.2165
2015-02-26 13:00:00,-1233317.441,-241086.3562,-778793.7152,-593130.63,-922746.6472
2015-02-26 14:00:00,-1253115.982,-244956.5343,-791295.7514,-602652.2022,-937559.571
2015-02-26 15:00:00,-1271979.352,-248643.9071,-803207.2626,-611724.0296,-951672.8166
2015-02-26 16:00:00,-1392665.549,-272235.3965,-879416.0699,-669764.788,-1041968.129
2015-02-26 17:00:00,-1619911.947,-316657.055,-1022913.649,-779052.7903,-1211989.929
2015-02-26 18:00:00,-1701001.061,-332508.1882,-1074118.384,-818050.4044,-1272659.393
2015-02-26 19:00:00,-1510533.929,-295276.0651,-953845.5321,-726450.3942,-1130155.2
2015-02-26 20:00:00,-1177685.879,-230211.6129,-743664.4698,-566376.1364,-881124.0804
2015-02-26 21:00:00,-964588.854,-188555.8449,-609101.6898,-463892.8922,-721688.5949
2015-02-26 22:00:00,-887271.1833,-173441.9456,-560278.4801,-426709.0519,-663840.8591
2015-02-26 23:00:00,-832583.4048,-162751.6912,-525745.1988,-400408.4456,-622924.415
2015-02-27 00:00:00,-812782.4029,-158881.0321,-513241.6085,-390885.6899,-608109.6499
2015-02-27 01:00:00,-831639.6211,-162567.2023,-525149.2347,-399954.5584,-622218.2924
2015-02-27 02:00:00,-886328.63,-173257.6973,-559683.293,-426255.7565,-663135.6572
2015-02-27 03:00:00,-964588.854,-188555.8449,-609101.6898,-463892.8922,-721688.5949
2015-02-27 04:00:00,-1051336.98,-205513.19,-663879.8781,-505612.0545,-786592.0329
2015-02-27 05:00:00,-1128654.65,-220627.0892,-712703.0878,-542795.8948,-844439.7687
2015-02-27 06:00:00,-1188057.656,-232239.0666,-750213.8584,-571364.162,-888884.0639
2015-02-27 07:00:00,-1225773.323,-239611.6476,-774029.8877,-589502.4908,-917102.2695
2015-02-27 08:00:00,-1240860.328,-242560.8243,-783556.7656,-596758.1774,-928390.1042
2015-02-27 09:00:00,-1239912.853,-242375.6138,-782958.4706,-596302.5148,-927681.2197
2015-02-27 10:00:00,-1231434.795,-240718.3405,-777604.8951,-592225.2226,-921338.0845
2015-02-27 11:00:00,-1224830.77,-239427.3992,-773434.7007,-589049.1953,-916397.0676
2015-02-27 12:00:00,-1227659.66,-239980.3849,-775221.0388,-590409.6736,-918513.5941
2015-02-27 13:00:00,-1241807.803,-242746.0348,-784155.0607,-597213.84,-929098.9886
2015-02-27 14:00:00,-1261606.344,-246616.2129,-796657.0969,-606735.4122,-943911.9125
2015-02-27 15:00:00,-1279522.24,-250118.3752,-807970.313,-615351.577,-957316.2736
2015-02-27 16:00:00,-1380409.895,-269839.6866,-871677.0841,-663870.7632,-1032798.662
2015-02-27 17:00:00,-1603878.697,-313522.9083,-1012789.253,-771342.033,-1199994.131
2015-02-27 18:00:00,-1696275.99,-331584.541,-1071134.678,-815778.0092,-1269124.177
2015-02-27 19:00:00,-1514299.22,-296012.0964,-956223.1723,-728261.209,-1132972.325
2015-02-27 20:00:00,-1183342.429,-231317.3437,-747236.3691,-569096.5011,-885356.2128
2015-02-27 21:00:00,-967417.7444,-189108.8305,-610888.028,-465253.3705,-723805.1214
2015-02-27 22:00:00,-891042.6269,-174179.1797,-562660.0053,-428522.8256,-666662.5876
2015-02-27 23:00:00,-835412.2952,-163304.6769,-527531.5369,-401768.9238,-625040.9415
2015-02-28 00:00:00,-814667.5095,-159249.5288,-514431.9827,-391792.2808,-609520.0538
2015-02-28 01:00:00,-833525.9581,-162935.9396,-526340.3858,-400861.7411,-623629.6169
2015-02-28 02:00:00,-887271.1833,-173441.9456,-560278.4801,-426709.0519,-663840.8591
2015-02-28 03:00:00,-965532.6378,-188740.3338,-609697.6539,-464346.7795,-722394.7175
2015-02-28 04:00:00,-1050393.196,-205328.7011,-663283.914,-505158.1672,-785885.9103
2015-02-28 05:00:00,-1126768.313,-220258.3519,-711511.9367,-541888.712,-843028.4441
2015-02-28 06:00:00,-1185228.766,-231686.0809,-748427.5202,-570003.6838,-886767.5374
2015-02-28 07:00:00,-1222944.433,-239058.6619,-772243.5495,-588142.0126,-914985.743
2015-02-28 08:00:00,-1237082.732,-241822.3876,-781171.3554,-594941.4448,-925563.7725
2015-02-28 09:00:00,-1236147.562,-241639.5824,-780580.8304,-594491.7,-924864.0943
2015-02-28 10:00:00,-1226715.876,-239795.896,-774625.0748,-589955.7863,-917807.4715
2015-02-28 11:00:00,-1220115.542,-238505.6762,-770457.2114,-586781.5344,-912869.2165
2015-02-28 12:00:00,-1222001.879,-238874.4135,-771648.3625,-587688.7171,-914280.541
2015-02-28 13:00:00,-1235200.086,-241454.3719,-779982.5353,-594036.0374,-924155.2098
2015-02-28 14:00:00,-1254063.457,-245141.7448,-791894.0465,-603107.8648,-938268.4555
2015-02-28 15:00:00,-1271031.877,-248458.6966,-802608.9675,-611268.367,-950963.9321
2015-02-28 16:00:00,-1375697.129,-268918.4447,-868701.1489,-661604.2858,-1029272.652
2015-02-28 17:00:00,-1598218.456,-312416.4559,-1009215.022,-768619.893,-1195759.236
2015-02-28 18:00:00,-1686850.457,-329742.0573,-1065182.808,-811245.0544,-1262072.158
2015-02-28 19:00:00,-1502043.567,-293616.3865,-948484.1866,-722367.1842,-1123802.858
2015-02-28 20:00:00,-1168256.654,-228368.4075,-737710.2682,-561841.4063,-874069.2988
2015-02-28 21:00:00,-953274.5231,-186344.1427,-601957.1141,-458451.5711,-713223.4094
2015-02-28 22:00:00,-874070.5153,-170861.5062,-551942.7533,-420360.5481,-653964.3491
2015-02-28 23:00:00,-817496.3998,-159802.5145,-516218.3208,-393152.759,-611636.5803
2015-03-01 00:00:00,-796752.8446,-155747.607,-503119.5436,-383176.7078,-596116.6133
2015-03-01 01:00:00,-770351.5086,-150586.7282,-486448.09,-370479.7001,-576363.5932
2015-03-01 02:00:00,-825983.0709,-161461.4715,-521577.3353,-397234.1937,-617986.1599
2015-03-01 03:00:00,-904243.2949,-176759.6191,-570995.7321,-434871.3295,-676539.0977
2015-03-01 04:00:00,-989105.0834,-193348.227,-624582.7693,-475683.309,-740031.2111
2015-03-01 05:00:00,-1061708.757,-207540.6438,-670429.2667,-510600.0801,-794352.0164
2015-03-01 06:00:00,-1111682.539,-217309.4158,-701985.8358,-534633.6172,-831741.5301
2015-03-01 07:00:00,-1136197.538,-222101.5573,-717466.1383,-546423.4422,-850083.2257
2015-03-01 08:00:00,-1136197.538,-222101.5573,-717466.1383,-546423.4422,-850083.2257
2015-03-01 09:00:00,-1118282.873,-218599.6355,-706153.6992,-537807.8691,-836679.7851
2015-03-01 10:00:00,-1094710.427,-213991.7423,-691268.5837,-526471.3397,-819043.2916
2015-03-01 11:00:00,-1078680.869,-210858.3172,-681146.5188,-518762.3576,-807050.255
2015-03-01 12:00:00,-1077737.085,-210673.8283,-680550.5547,-518308.4704,-806344.1324
2015-03-01 13:00:00,-1095652.98,-214175.9907,-691863.7708,-526924.6352,-819748.4935
2015-03-01 14:00:00,-1125825.76,-220074.1036,-710916.7496,-541435.4165,-842323.2421
2015-03-01 15:00:00,-1158827.43,-226525.2021,-731756.0666,-557306.6761,-867014.5173
2015-03-01 16:00:00,-1293660.539,-252882.1009,-816898.1188,-622151.0092,-967894.3031
2015-03-01 17:00:00,-1535992.712,-300252.6955,-969921.7986,-738694.1064,-1149203.018
2015-03-01 18:00:00,-1631220.126,-318867.5544,-1030054.339,-784491.1526,-1220450.512
2015-03-01 19:00:00,-1451126.001,-283663.1255,-916331.6534,-697879.7598,-1085707.222
2015-03-01 20:00:00,-1123939.423,-219705.3663,-709725.5985,-540528.2338,-840911.9176
2015-03-01 21:00:00,-911787.4127,-178234.3277,-575759.5596,-438499.4687,-682183.4753
2015-03-01 22:00:00,-829754.5145,-162198.7056,-523958.8606,-399047.9674,-620807.8884
2015-03-01 23:00:00,-774122.9523,-151323.9622,-488829.6152,-372293.4738,-579185.3217
2015-03-02 00:00:00,-754321.9503,-147453.3031,-476326.025,-362770.7181,-564370.5566
2015-03-02 01:00:00,-776009.2893,-151692.6995,-490020.7663,-373200.6566,-580596.6462
2015-03-02 02:00:00,-833525.9581,-162935.9396,-526340.3858,-400861.7411,-623629.6169
2015-03-02 03:00:00,-913672.5192,-178602.8245,-576949.9337,-439406.0596,-683593.8792
2015-03-02 04:00:00,-1000419.414,-195559.9291,-631727.345,-481124.6301,-748496.3966
2015-03-02 05:00:00,-1074909.425,-210121.0832,-678764.9935,-516948.5839,-804228.5265
2015-03-02 06:00:00,-1127712.097,-220442.8408,-712107.9007,-542342.5993,-843734.5667
2015-03-02 07:00:00,-1154112.203,-225603.4792,-728778.5773,-555039.0152,-863486.6662
2015-03-02 08:00:00,-1155998.54,-225972.2164,-729969.7285,-555946.1979,-864897.9907
2015-03-02 09:00:00,-1139968.981,-222838.7914,-719847.6635,-548237.2159,-852904.9542
2015-03-02 10:00:00,-1119225.426,-218783.8839,-706748.8862,-538261.1646,-837384.9871
2015-03-02 11:00:00,-1105082.205,-216019.1961,-697817.9724,-531459.3653,-826803.2751
2015-03-02 12:00:00,-1106024.758,-216203.4444,-698413.1594,-531912.6608,-827508.477
2015-03-02 13:00:00,-1124883.207,-219889.8552,-710321.5626,-540982.1211,-841618.0402
2015-03-02 14:00:00,-1156941.093,-226156.4648,-730564.9155,-556399.4934,-865603.1927
2015-03-02 15:00:00,-1190886.547,-232792.0523,-752000.1966,-572724.6403,-891000.5905
2015-03-02 16:00:00,-1309693.789,-256016.2476,-827022.5148,-629861.7666,-979890.1016
2015-03-02 17:00:00,-1551078.486,-303201.6317,-979447.8996,-745949.2012,-1160489.932
2015-03-02 18:00:00,-1658561.554,-324212.2006,-1047319.426,-797640.2722,-1240906.892
2015-03-02 19:00:00,-1487905.267,-290852.6608,-939556.3807,-715567.752,-1113224.829
2015-03-02 20:00:00,-1163541.427,-227446.6845,-734732.7789,-559573.7453,-870541.4477
2015-03-02 21:00:00,-951388.1861,-185975.4055,-600765.963,-457544.3884,-711812.0849
2015-03-02 22:00:00,-875013.0686,-171045.7546,-552537.9403,-420813.8436,-654669.551
2015-03-02 23:00:00,-819382.7369,-160171.2518,-517409.4719,-394059.9418,-613047.9049
2015-03-03 00:00:00,-800524.2882,-156484.841,-505501.0688,-384990.4815,-598938.3418
2015-03-03 01:00:00,-822211.6272,-160724.2375,-519195.8101,-395420.42,-615164.4314
2015-03-03 02:00:00,-924044.2969,-180630.2782,-583499.3223,-444394.0852,-691353.8628
2015-03-03 03:00:00,-1003248.305,-196112.9148,-633513.6832,-482485.1083,-750612.9231
2015-03-03 04:00:00,-1090937.753,-213254.2677,-688886.2815,-524656.9742,-816220.6424
2015-03-03 05:00:00,-1170141.761,-228736.9042,-738900.6423,-562747.9972,-875479.7028
2015-03-03 06:00:00,-1230487.32,-240533.13,-777006.6,-591769.56,-920629.2
2015-03-03 07:00:00,-1270084.402,-248273.4861,-802010.6724,-610812.7044,-950255.0477
2015-03-03 08:00:00,-1287065.127,-251592.8433,-812733.3635,-618979.1244,-962959.7306
2015-03-03 09:00:00,-1288000.297,-251775.6485,-813323.8885,-619428.8692,-963659.4088
2015-03-03 10:00:00,-1281404.885,-250486.3909,-809159.1331,-616256.9844,-958724.8363
2015-03-03 11:00:00,-1276692.119,-249565.149,-806183.1978,-613990.507,-955198.8265
2015-03-03 12:00:00,-1280457.41,-250301.1804,-808560.838,-615801.3218,-958015.9518
2015-03-03 13:00:00,-1295543.185,-253250.1166,-818086.9389,-623056.4166,-969302.8658
2015-03-03 14:00:00,-1316289.201,-257305.5052,-831187.2702,-633033.6514,-984824.6741
2015-03-03 15:00:00,-1334205.096,-260807.6675,-842500.4863,-641649.8162,-998229.0353
2015-03-03 16:00:00,-1433210.106,-280160.9632,-905018.4374,-689263.595,-1072302.861
2015-03-03 17:00:00,-1655731.433,-323658.9744,-1045532.311,-796279.2022,-1238789.445
2015-03-03 18:00:00,-1749088.506,-341908.223,-1104483.802,-841176.7588,-1308637.583
2015-03-03 19:00:00,-1568994.382,-306703.7941,-990761.1157,-754565.366,-1173894.293
2015-03-03 20:00:00,-1238030.207,-242007.5981,-781769.6505,-595397.1074,-926272.657
2015-03-03 21:00:00,-1023049.307,-199983.5739,-646017.2734,-492007.864,-765427.6882
2015-03-03 22:00:00,-945731.6359,-184869.6747,-597194.0636,-454824.0237,-707579.9524
2015-03-03 23:00:00,-890100.0736,-173994.9313,-562064.8183,-428069.5302,-665957.3857
2015-03-04 00:00:00,-870299.0717,-170124.2722,-549561.228,-418546.7744,-651142.6206
2015-03-04 01:00:00,-889157.5204,-173810.6829,-561469.6312,-427616.2347,-665252.1837
2015-03-04 02:00:00,-943845.2988,-184500.9374,-596002.9125,-453916.841,-706168.6279
2015-03-04 03:00:00,-1021162.97,-199614.8366,-644826.1222,-491100.6813,-764016.3636
2015-03-04 04:00:00,-1106967.311,-216387.6928,-699008.3465,-532365.9563,-828213.679
2015-03-04 05:00:00,-1183342.429,-231317.3437,-747236.3691,-569096.5011,-885356.2128
2015-03-04 06:00:00,-1242742.974,-242928.84,-784745.5857,-597663.5848,-929798.6668
2015-03-04 07:00:00,-1280457.41,-250301.1804,-808560.838,-615801.3218,-958015.9518
2015-03-04 08:00:00,-1296490.66,-253435.3271,-818685.234,-623512.0792,-970011.7503
2015-03-04 09:00:00,-1296490.66,-253435.3271,-818685.234,-623512.0792,-970011.7503
2015-03-04 10:00:00,-1288947.773,-251960.859,-813922.1836,-619884.5318,-964368.2933
2015-03-04 11:00:00,-1283287.531,-250854.4066,-810347.9532,-617162.3918,-960133.399
2015-03-04 12:00:00,-1286117.652,-251407.6328,-812135.0684,-618523.4618,-962250.8461
2015-03-04 13:00:00,-1299320.781,-253988.5533,-820472.3492,-624873.1492,-972129.1974
2015-03-04 14:00:00,-1319119.322,-257858.7314,-832974.3854,-634394.7214,-986942.1213
2015-03-04 15:00:00,-1335152.571,-260992.878,-843098.7814,-642105.4788,-998937.9198
2015-03-04 16:00:00,-1448295.881,-283109.8993,-914544.5383,-696518.6898,-1083589.775
2015-03-04 17:00:00,-1671764.683,-326793.1211,-1055656.707,-803989.9596,-1250785.244
2015-03-04 18:00:00,-1752853.797,-342644.2543,-1106861.442,-842987.5736,-1311454.708
2015-03-04 19:00:00,-1562386.665,-305412.1312,-986588.5902,-751387.5634,-1168950.514
2015-03-04 20:00:00,-1228602.213,-240164.6332,-775816.2259,-590862.969,-919218.7961
2015-03-04 21:00:00,-1013620.082,-198140.3685,-640063.0718,-487473.1339,-758372.9066
2015-03-04 22:00:00,-933473.5212,-182473.4836,-589453.5239,-448928.8154,-698408.6443
2015-03-04 23:00:00,-876899.4057,-171414.4919,-553729.0915,-421721.0263,-656080.8756
2015-03-05 00:00:00,-856155.8504,-167359.5844,-540630.3142,-411744.9751,-640560.9086
2015-03-05 01:00:00,-875013.0686,-171045.7546,-552537.9403,-420813.8436,-654669.551
2015-03-05 02:00:00,-928759.5243,-181552.0012,-586476.8116,-446661.7462,-694881.7139
2015-03-05 03:00:00,-1007019.748,-196850.1488,-635895.2084,-484298.882,-753434.6516
2015-03-05 04:00:00,-1091881.537,-213438.7566,-689482.2456,-525110.8615,-816926.765
2015-03-05 05:00:00,-1169199.208,-228552.6559,-738305.4553,-562294.7018,-874774.5008
2015-03-05 06:00:00,-1228602.213,-240164.6332,-775816.2259,-590862.969,-919218.7961
2015-03-05 07:00:00,-1266319.111,-247537.4547,-799633.0322,-609001.8896,-947437.9223
2015-03-05 08:00:00,-1283287.531,-250854.4066,-810347.9532,-617162.3918,-960133.399
2015-03-05 09:00:00,-1284235.006,-251039.6171,-810946.2483,-617618.0544,-960842.2835
2015-03-05 10:00:00,-1277627.289,-249747.9542,-806773.7228,-614440.2518,-955898.5047
2015-03-05 11:00:00,-1272914.523,-248826.7123,-803797.7876,-612173.7744,-952372.4948
2015-03-05 12:00:00,-1276692.119,-249565.149,-806183.1978,-613990.507,-955198.8265
2015-03-05 13:00:00,-1290830.418,-252328.8747,-815111.0037,-620789.9392,-965776.856
2015-03-05 14:00:00,-1310628.959,-256199.0528,-827613.0399,-630311.5114,-980589.7798
2015-03-05 15:00:00,-1326662.209,-259333.1994,-837737.4359,-638022.2688,-992585.5783
2015-03-05 16:00:00,-1425667.219,-278686.4951,-900255.3869,-685636.0476,-1066659.404
2015-03-05 17:00:00,-1647253.375,-322001.7011,-1040178.735,-792201.91,-1232446.31
2015-03-05 18:00:00,-1737768.023,-339695.3182,-1097335.341,-835732.4788,-1300167.794
2015-03-05 19:00:00,-1555791.253,-304122.8736,-982423.8348,-748215.6786,-1164015.942
2015-03-05 20:00:00,-1222944.433,-239058.6619,-772243.5495,-588142.0126,-914985.743
2015-03-05 21:00:00,-1007962.302,-197034.3972,-636490.3954,-484752.1775,-754139.8536
2015-03-05 22:00:00,-928759.5243,-181552.0012,-586476.8116,-446661.7462,-694881.7139
2015-03-05 23:00:00,-873127.962,-170677.2579,-551347.5662,-419907.2526,-653259.1471
2015-03-06 00:00:00,-853326.9601,-166806.5987,-538843.976,-410384.4969,-638444.382
2015-03-06 01:00:00,-873127.962,-170677.2579,-551347.5662,-419907.2526,-653259.1471
2015-03-06 02:00:00,-927815.7405,-181367.5123,-585880.8476,-446207.8589,-694175.5913
2015-03-06 03:00:00,-1006077.195,-196665.9004,-635300.0213,-483845.5865,-752729.4497
2015-03-06 04:00:00,-1091881.537,-213438.7566,-689482.2456,-525110.8615,-816926.765
2015-03-06 05:00:00,-1169199.208,-228552.6559,-738305.4553,-562294.7018,-874774.5008
2015-03-06 06:00:00,-1229544.767,-240348.8816,-776411.4129,-591316.2645,-919923.998
2015-03-06 07:00:00,-1268201.756,-247905.4704,-800821.8523,-609907.297,-948846.485
2015-03-06 08:00:00,-1285170.177,-251222.4223,-811536.7733,-618067.7992,-961541.9616
2015-03-06 09:00:00,-1286117.652,-251407.6328,-812135.0684,-618523.4618,-962250.8461
2015-03-06 10:00:00,-1279522.24,-250118.3752,-807970.313,-615351.577,-957316.2736
2015-03-06 11:00:00,-1274809.473,-249197.1333,-804994.3777,-613085.0996,-953790.2638
2015-03-06 12:00:00,-1278574.764,-249933.1647,-807372.0179,-614895.9144,-956607.3891
2015-03-06 13:00:00,-1292725.369,-252699.2957,-816307.5938,-621701.2643,-967194.6249
2015-03-06 14:00:00,-1312523.91,-256569.4738,-828809.63,-631222.8366,-982007.5488
2015-03-06 15:00:00,-1329492.33,-259886.4256,-839524.551,-639383.3388,-994703.0254
2015-03-06 16:00:00,-1420954.452,-277765.2532,-897279.4516,-683369.5702,-1063133.394
2015-03-06 17:00:00,-1640645.658,-320710.0382,-1036006.21,-789024.1074,-1227502.531
2015-03-06 18:00:00,-1735885.377,-339327.3025,-1096146.521,-834827.0714,-1298759.231
2015-03-06 19:00:00,-1557673.898,-304490.8893,-983612.6549,-749121.086,-1165424.504
2015-03-06 20:00:00,-1224830.77,-239427.3992,-773434.7007,-589049.1953,-916397.0676
2015-03-06 21:00:00,-1008906.085,-197218.8861,-637086.3595,-485206.0647,-754845.9762
2015-03-06 22:00:00,-930644.6308,-181920.4979,-587667.1857,-447568.3372,-696292.1178
2015-03-06 23:00:00,-875013.0686,-171045.7546,-552537.9403,-420813.8436,-654669.551
2015-03-07 00:00:00,-854269.5134,-166990.8471,-539439.1631,-410837.7923,-639149.584
2015-03-07 01:00:00,-873127.962,-170677.2579,-551347.5662,-419907.2526,-653259.1471
2015-03-07 02:00:00,-926873.1872,-181183.2639,-585285.6605,-445754.5635,-693470.3893
2015-03-07 03:00:00,-1004190.858,-196297.1631,-634108.8702,-482938.4038,-751318.1251
2015-03-07 04:00:00,-1089995.2,-213070.0193,-688291.0944,-524203.6787,-815515.4405
2015-03-07 05:00:00,-1166370.317,-227999.6702,-736519.1171,-560934.2235,-872657.9743
2015-03-07 06:00:00,-1225773.323,-239611.6476,-774029.8877,-589502.4908,-917102.2695
2015-03-07 07:00:00,-1263488.99,-246984.2285,-797845.917,-607640.8196,-945320.4751
2015-03-07 08:00:00,-1279522.24,-250118.3752,-807970.313,-615351.577,-957316.2736
2015-03-07 09:00:00,-1279522.24,-250118.3752,-807970.313,-615351.577,-957316.2736
2015-03-07 10:00:00,-1271979.352,-248643.9071,-803207.2626,-611724.0296,-951672.8166
2015-03-07 11:00:00,-1266319.111,-247537.4547,-799633.0322,-609001.8896,-947437.9223
2015-03-07 12:00:00,-1270084.402,-248273.4861,-802010.6724,-610812.7044,-950255.0477
2015-03-07 13:00:00,-1283287.531,-250854.4066,-810347.9532,-617162.3918,-960133.399
2015-03-07 14:00:00,-1302150.902,-254541.7795,-822259.4644,-626234.2192,-974246.6446
2015-03-07 15:00:00,-1318171.846,-257673.5208,-832376.0903,-633939.0588,-986233.2368
2015-03-07 16:00:00,-1425667.219,-278686.4951,-900255.3869,-685636.0476,-1066659.404
2015-03-07 17:00:00,-1647253.375,-322001.7011,-1040178.735,-792201.91,-1232446.31
2015-03-07 18:00:00,-1731172.611,-338406.0606,-1093170.586,-832560.594,-1295233.221
2015-03-07 19:00:00,-1542588.124,-301541.9531,-974086.554,-741865.9912,-1154137.59
2015-03-07 20:00:00,-1208801.211,-236293.9741,-763312.6357,-581340.2133,-904404.031
2015-03-07 21:00:00,-992876.527,-194085.461,-626964.2945,-477497.0827,-742852.9396
2015-03-07 22:00:00,-912729.9659,-178418.5761,-576354.7466,-438952.7641,-682888.6773
2015-03-07 23:00:00,-857098.4037,-167543.8328,-541225.5012,-412198.2706,-641266.1105
2015-03-08 00:00:00,-836354.8485,-163488.9253,-528126.724,-402222.2193,-625746.1435
2015-03-08 01:00:00,-809010.9593,-158143.798,-510860.0833,-389071.9162,-605287.9214
2015-03-08 02:00:00,-864641.291,-169018.3009,-545988.5517,-415825.818,-646909.5675
2015-03-08 03:00:00,-943845.2988,-184500.9374,-596002.9125,-453916.841,-706168.6279
2015-03-08 04:00:00,-1028707.087,-201089.5452,-649589.9497,-494728.8205,-769660.7413
2015-03-08 05:00:00,-1101310.761,-215281.962,-695436.4471,-529645.5916,-823981.5466
2015-03-08 06:00:00,-1151284.543,-225050.734,-726993.0162,-553679.1287,-861371.0603
2015-03-08 07:00:00,-1176742.095,-230027.1239,-743068.5057,-565922.2492,-880417.9578
2015-03-08 08:00:00,-1176742.095,-230027.1239,-743068.5057,-565922.2492,-880417.9578
2015-03-08 09:00:00,-1159769.983,-226709.4505,-732351.2537,-557759.9716,-867719.7192
2015-03-08 10:00:00,-1138083.875,-222470.2946,-718657.2894,-547330.6249,-851494.5502
2015-03-08 11:00:00,-1122996.87,-219521.1179,-709130.4115,-540074.9383,-840206.7156
2015-03-08 12:00:00,-1122996.87,-219521.1179,-709130.4115,-540074.9383,-840206.7156
2015-03-08 13:00:00,-1139968.981,-222838.7914,-719847.6635,-548237.2159,-852904.9542
2015-03-08 14:00:00,-1170141.761,-228736.9042,-738900.6423,-562747.9972,-875479.7028
2015-03-08 15:00:00,-1202200.877,-235003.7544,-759144.7723,-578165.9614,-899465.776
2015-03-08 16:00:00,-1320066.797,-258043.9419,-833572.6805,-634850.384,-987651.0058
2015-03-08 17:00:00,-1559556.544,-304858.905,-984801.475,-750026.4934,-1166833.067
2015-03-08 18:00:00,-1664221.795,-325318.653,-1050893.656,-800362.4122,-1245141.787
2015-03-08 19:00:00,-1490723.083,-291403.4817,-941335.7258,-716922.9042,-1115333.07
2015-03-08 20:00:00,-1164485.211,-227631.1734,-735328.743,-560027.6326,-871247.5703
2015-03-08 21:00:00,-951388.1861,-185975.4055,-600765.963,-457544.3884,-711812.0849
2015-03-08 22:00:00,-874070.5153,-170861.5062,-551942.7533,-420360.5481,-653964.3491
2015-03-08 23:00:00,-818438.9531,-159986.7629,-516813.5079,-393606.0545,-612341.7823
2015-03-09 00:00:00,-798637.9511,-156116.1038,-504309.9177,-384083.2988,-597527.0172
